kompleks,zbirnyk,nazva_zbirnyka,dstu,grupa,nazva_grupy,shifr,nazva_normy,odynytsya,priorytet_prytulok,trud_lyud_god,seredniy_rozryad,mashynisty_lyud_god,kilkist_mashyn,kilkist_materialiv,vartist_trudu_uah,vartist_mashyn_uah,vartist_materialiv_uah,priami_vytraty_uah
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,1,Прокладання сталевих трубопроводів,16-1-1,Прокладання труб сталевих діаметром 15 мм,100 м,True,174.905,3.8,0.0,0,3,16615.97,0,56600,73215.97
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,1,Прокладання сталевих трубопроводів,16-1-2,Прокладання труб сталевих діаметром 20 мм,100 м,True,188.708,3.8,0.0,0,3,17927.26,0,56600,74527.26
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,1,Прокладання сталевих трубопроводів,16-1-3,Прокладання труб сталевих діаметром 25 мм,100 м,True,189.899,3.8,0.0,0,3,18040.4,0,56600,74640.4
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,1,Прокладання сталевих трубопроводів,16-1-4,Прокладання труб сталевих діаметром 32 мм,100 м,True,170.122,3.8,0.0,0,3,16161.59,0,56600,72761.59
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,1,Прокладання сталевих трубопроводів,16-1-5,Прокладання труб сталевих діаметром 40 мм,100 м,True,177.429,3.8,0.0,0,3,16855.76,0,56600,73455.76
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,1,Прокладання сталевих трубопроводів,16-1-6,Прокладання труб сталевих діаметром 50 мм,100 м,True,188.154,3.8,0.0,0,3,17874.63,0,56600,74474.63
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,2,Прокладання полімерних трубопроводів,16-2-1,Прокладання труб поліпропіленових діаметром 20 мм,100 м,True,176.863,3.8,0.0,0,3,16801.99,0,56600,73401.99
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,2,Прокладання полімерних трубопроводів,16-2-2,Прокладання труб поліпропіленових діаметром 25 мм,100 м,True,165.707,3.8,0.0,0,3,15742.16,0,56600,72342.16
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,2,Прокладання полімерних трубопроводів,16-2-3,Прокладання труб поліпропіленових діаметром 32 мм,100 м,True,192.102,3.8,0.0,0,3,18249.69,0,56600,74849.69
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,2,Прокладання полімерних трубопроводів,16-2-4,Прокладання труб металопластикових діаметром 16-20 мм,100 м,True,166.518,3.8,0.0,0,3,15819.21,0,56600,72419.21
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,3,Арматура та випробування,16-3-1,Установлення вентилів і кранів діаметром до 25 мм,шт,True,2.351,3.8,0.0,0,3,223.34,0,566.0,789.34
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,3,Арматура та випробування,16-3-2,Установлення вентилів і кранів діаметром до 50 мм,шт,True,2.399,3.8,0.0,0,3,227.91,0,566.0,793.91
Д.2.2,16,Трубопроводи внутрішні,ДСТУ Б Д.2.2-16:2012,3,Арматура та випробування,16-3-3,Гідравлічне випробування трубопроводів,100 м,True,3.96,4.0,0.0,0,3,376.2,0,4230.0,4606.2
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-1,Установлення умивальників,шт,True,3.865,4.0,0.0,0,3,367.18,0,4230.0,4597.18
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-2,Установлення мийок,шт,True,2.271,3.8,0.0,0,3,215.75,0,566.0,781.75
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-3,Установлення унітазів,шт,True,4.266,4.0,0.0,0,3,405.27,0,4230.0,4635.27
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-4,Установлення ванн,шт,True,4.403,4.0,0.0,0,3,418.28,0,4230.0,4648.28
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-5,Установлення душових піддонів,шт,True,4.267,4.0,0.0,0,3,405.37,0,4230.0,4635.37
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-6,Установлення змішувачів,шт,True,3.911,4.0,0.0,0,3,371.55,0,4230.0,4601.55
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-7,Установлення пісуарів,шт,True,4.086,4.0,0.0,0,3,388.17,0,4230.0,4618.17
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-8,Установлення біде,шт,True,4.01,4.0,0.0,0,3,380.95,0,4230.0,4610.95
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,1,Установлення санітарних приладів,17-1-9,Установлення трапів підлогових,шт,True,1.605,3.8,0.0,0,3,152.47,0,533.5,685.97
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,2,Каналізаційні трубопроводи,17-2-1,Прокладання труб каналізаційних чавунних діаметром 50 мм,100 м,True,180.872,3.8,0.0,0,3,17182.84,0,56600,73782.84
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,2,Каналізаційні трубопроводи,17-2-2,Прокладання труб каналізаційних чавунних діаметром 100 мм,100 м,True,188.451,3.8,0.0,0,3,17902.85,0,56600,74502.85
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,2,Каналізаційні трубопроводи,17-2-3,Прокладання труб каналізаційних ПВХ діаметром 50 мм,100 м,True,170.71,3.8,0.0,0,3,16217.45,0,56600,72817.45
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,2,Каналізаційні трубопроводи,17-2-4,Прокладання труб каналізаційних ПВХ діаметром 110 мм,100 м,True,181.18,3.8,0.0,0,3,17212.1,0,56600,73812.1
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,3,Водопровідне обладнання,17-3-1,Установлення водолічильників,шт,True,4.085,4.0,0.0,0,3,388.07,0,4230.0,4618.07
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,3,Водопровідне обладнання,17-3-2,Установлення насосів підвищення тиску,шт,True,4.401,4.0,0.0,0,3,418.09,0,4230.0,4648.09
Д.2.2,17,Водопровід і каналізація – внутрішнє обладнання,ДСТУ Б Д.2.2-17:2012,3,Водопровідне обладнання,17-3-3,Установлення водонагрівачів ємнісних,шт,True,2.292,3.8,0.0,0,3,217.74,0,566.0,783.74
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,1,Установлення опалювальних приладів,18-1-1,Установлення радіаторів секційних,кВт,True,4.493,4.0,0.0,0,3,426.84,0,4230.0,4656.84
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,1,Установлення опалювальних приладів,18-1-2,Установлення радіаторів панельних,шт,True,4.449,4.0,0.0,0,3,422.65,0,4230.0,4652.65
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,1,Установлення опалювальних приладів,18-1-3,Установлення конвекторів,шт,True,4.362,4.0,0.0,0,3,414.39,0,4230.0,4644.39
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,1,Установлення опалювальних приладів,18-1-4,Установлення рушникосушарок,шт,True,3.726,4.0,0.0,0,3,353.97,0,4230.0,4583.97
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,2,Котельне обладнання,18-2-1,Установлення котлів опалювальних настінних,шт,True,2.189,3.8,0.0,0,3,207.96,0,566.0,773.96
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,2,Котельне обладнання,18-2-2,Установлення котлів опалювальних підлогових,шт,True,1.821,3.8,0.0,0,3,173.0,0,533.5,706.5
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,2,Котельне обладнання,18-2-3,Установлення розширювальних баків,шт,True,2.39,3.8,0.0,0,3,227.05,0,566.0,793.05
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,2,Котельне обладнання,18-2-4,Установлення циркуляційних насосів,шт,True,3.545,4.0,0.0,0,3,336.77,0,4230.0,4566.77
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,3,Трубопроводи системи опалення,18-3-1,Прокладання трубопроводів опалення сталевих,100 м,True,185.215,3.8,0.0,0,3,17595.42,0,56600,74195.42
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,3,Трубопроводи системи опалення,18-3-2,Прокладання трубопроводів опалення полімерних,100 м,True,198.397,3.8,0.0,0,3,18847.72,0,56600,75447.72
Д.2.2,18,Опалення – внутрішнє обладнання,ДСТУ Б Д.2.2-18:2012,3,Трубопроводи системи опалення,18-3-3,Улаштування системи «тепла підлога»,100 м2,True,143.604,3.8,0.0,0,3,13642.38,0,53350,66992.38
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,1,Повітроводи,20-1-1,"Улаштування повітроводів з оцинкованої сталі товщиною до 0,5 мм",100 м2,True,3.517,4.0,0.0,0,3,334.12,0,4230.0,4564.12
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,1,Повітроводи,20-1-2,"Улаштування повітроводів з оцинкованої сталі товщиною до 0,7 мм",100 м2,True,4.41,4.0,0.0,0,3,418.95,0,4230.0,4648.95
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,1,Повітроводи,20-1-3,Улаштування повітроводів гнучких,100 м,True,3.647,4.0,0.0,0,3,346.46,0,4230.0,4576.46
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,2,Вентиляційне обладнання,20-2-1,Установлення вентиляторів осьових,шт,True,8.496,4.1,0.0,0,2,807.12,0,20500.0,21307.12
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,2,Вентиляційне обладнання,20-2-2,Установлення вентиляторів радіальних,шт,True,8.713,4.1,0.0,0,2,827.73,0,20500.0,21327.73
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,2,Вентиляційне обладнання,20-2-3,Установлення припливно-витяжних установок,шт,True,9.789,4.1,0.0,0,2,929.95,0,20500.0,21429.95
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,2,Вентиляційне обладнання,20-2-4,Установлення решіток і дифузорів,шт,True,3.008,3.9,0.0,0,2,285.76,0,414.0,699.76
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,3,Кондиціонування,20-3-1,Установлення спліт-систем побутових,шт,True,5.983,3.3,0.15,1,2,584.88,135.0,1781.0,2500.88
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,3,Кондиціонування,20-3-2,Установлення мультиспліт-систем,шт,True,9.45,4.1,0.0,0,2,897.75,0,20500.0,21397.75
Д.2.2,20,Вентиляція та кондиціонування повітря,ДСТУ Б Д.2.2-20:2012,3,Кондиціонування,20-3-3,Установлення канальних кондиціонерів,шт,True,8.537,4.1,0.0,0,2,811.02,0,20500.0,21311.02
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,1,Прокладання кабелів і проводів,21-1-1,Прокладання кабелів у штробах і трубах,100 м,True,195.436,3.8,0.0,0,3,18566.42,0,56600,75166.42
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,1,Прокладання кабелів і проводів,21-1-2,Прокладання кабелів у коробах,100 м,True,129.283,3.7,0.0,0,3,12281.88,0,10165,22446.88
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,1,Прокладання кабелів і проводів,21-1-3,Прокладання кабелів відкрито по конструкціях,100 м,True,121.72,3.7,0.0,0,3,11563.4,0,10165,21728.4
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,1,Прокладання кабелів і проводів,21-1-4,Прокладання кабелів у землі,100 м,True,116.895,3.7,0.0,0,3,11105.02,0,10165,21270.02
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,1,Прокладання кабелів і проводів,21-1-5,Прокладання кабелів у лотках,100 м,True,128.479,3.7,0.0,0,3,12205.51,0,10165,22370.51
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,1,Прокладання кабелів і проводів,21-1-6,Прокладання проводів у трубах ПВХ,100 м,True,186.602,3.8,0.0,0,3,17727.19,0,56600,74327.19
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,2,Установлення електроустановочних виробів,21-2-1,Установлення вимикачів і перемикачів,100 шт,True,104.861,3.8,0.0,0,2,9961.8,0,39000,48961.8
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,2,Установлення електроустановочних виробів,21-2-2,Установлення розеток,100 шт,True,130.305,3.7,0.0,0,3,12378.98,0,10165,22543.98
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,2,Установлення електроустановочних виробів,21-2-3,Установлення розподільних коробок,100 шт,True,120.358,3.7,0.0,0,3,11434.01,0,10165,21599.01
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,3,Установлення світильників,21-3-1,Установлення світильників настінних і стельових,100 шт,True,122.817,3.7,0.0,0,2,11667.61,0,47250,58917.61
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,3,Установлення світильників,21-3-2,Установлення світильників вбудованих,100 шт,True,103.818,3.8,0.0,0,2,9862.71,0,39000,48862.71
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,3,Установлення світильників,21-3-3,Установлення світильників зовнішнього освітлення,100 шт,True,97.43,3.8,0.0,0,2,9255.85,0,39000,48255.85
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,4,Розподільні щити та облік,21-4-1,Установлення щитів розподільних до 24 модулів,шт,True,1.37,3.8,0.0,0,2,130.15,0,390.0,520.15
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,4,Розподільні щити та облік,21-4-2,Установлення щитів розподільних понад 24 модулі,шт,True,1.354,3.8,0.0,0,2,128.63,0,390.0,518.63
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,4,Розподільні щити та облік,21-4-3,Установлення лічильників електроенергії,шт,True,1.368,3.8,0.0,0,2,129.96,0,390.0,519.96
Д.2.2,21,Електроосвітлення будинків,ДСТУ Б Д.2.2-21:2012,4,Розподільні щити та облік,21-4-4,Улаштування контуру заземлення,шт,True,4.155,4.0,0.0,0,3,394.73,0,4230.0,4624.73
Д.2.2,22,Водопровід – зовнішні мережі,ДСТУ Б Д.2.2-22:2012,1,Укладання водопровідних труб,22-1-1,Укладання труб поліетиленових діаметром до 110 мм,100 м,True,170.5,3.8,0.0,0,3,16197.5,0,56600,72797.5
Д.2.2,22,Водопровід – зовнішні мережі,ДСТУ Б Д.2.2-22:2012,1,Укладання водопровідних труб,22-1-2,Укладання труб поліетиленових діаметром до 160 мм,100 м,True,194.527,3.8,0.0,0,3,18480.06,0,56600,75080.06
Д.2.2,22,Водопровід – зовнішні мережі,ДСТУ Б Д.2.2-22:2012,1,Укладання водопровідних труб,22-1-3,Укладання труб чавунних діаметром до 100 мм,100 м,True,193.679,3.8,0.0,0,3,18399.51,0,56600,74999.51
Д.2.2,22,Водопровід – зовнішні мережі,ДСТУ Б Д.2.2-22:2012,1,Укладання водопровідних труб,22-1-4,Укладання труб сталевих діаметром до 100 мм,100 м,True,195.528,3.8,0.0,0,3,18575.16,0,56600,75175.16
Д.2.2,22,Водопровід – зовнішні мережі,ДСТУ Б Д.2.2-22:2012,2,Колодязі та арматура,22-2-1,Улаштування колодязів водопровідних із збірних елементів,шт,True,4.134,4.0,0.0,0,3,392.73,0,4230.0,4622.73
Д.2.2,22,Водопровід – зовнішні мережі,ДСТУ Б Д.2.2-22:2012,2,Колодязі та арматура,22-2-2,Установлення засувок,шт,True,2.499,3.8,0.0,0,3,237.41,0,566.0,803.41
Д.2.2,22,Водопровід – зовнішні мережі,ДСТУ Б Д.2.2-22:2012,2,Колодязі та арматура,22-2-3,Установлення пожежних гідрантів,шт,True,2.231,3.8,0.0,0,3,211.94,0,566.0,777.94
Д.2.2,23,Каналізація – зовнішні мережі,ДСТУ Б Д.2.2-23:2012,1,Укладання каналізаційних труб,23-1-1,Укладання труб ПВХ/ПП діаметром 160 мм,100 м,True,165.346,3.8,0.0,0,3,15707.87,0,56600,72307.87
Д.2.2,23,Каналізація – зовнішні мережі,ДСТУ Б Д.2.2-23:2012,1,Укладання каналізаційних труб,23-1-2,Укладання труб ПВХ/ПП діаметром 200 мм,100 м,True,161.117,3.8,0.0,0,3,15306.11,0,56600,71906.11
Д.2.2,23,Каналізація – зовнішні мережі,ДСТУ Б Д.2.2-23:2012,1,Укладання каналізаційних труб,23-1-3,Укладання труб залізобетонних діаметром до 400 мм,100 м,True,179.846,3.8,0.0,0,3,17085.37,0,56600,73685.37
Д.2.2,23,Каналізація – зовнішні мережі,ДСТУ Б Д.2.2-23:2012,2,Колодязі каналізаційні,23-2-1,Улаштування оглядових колодязів із збірних елементів,шт,True,4.077,4.0,0.0,0,3,387.31,0,4230.0,4617.31
Д.2.2,23,Каналізація – зовнішні мережі,ДСТУ Б Д.2.2-23:2012,2,Колодязі каналізаційні,23-2-2,Улаштування перепадних колодязів,шт,True,3.64,4.0,0.0,0,3,345.8,0,4230.0,4575.8
Д.2.2,23,Каналізація – зовнішні мережі,ДСТУ Б Д.2.2-23:2012,2,Колодязі каналізаційні,23-2-3,Улаштування дощоприймачів,шт,True,4.207,4.0,0.0,0,3,399.66,0,4230.0,4629.66
Д.2.2,26,Теплоізоляційні роботи,ДСТУ Б Д.2.2-26:2012,1,Утеплення огороджувальних конструкцій,26-1-1,Утеплення стін плитним утеплювачем,100 м2,True,113.919,3.5,0.0,0,2,10822.31,0,41100,51922.31
Д.2.2,26,Теплоізоляційні роботи,ДСТУ Б Д.2.2-26:2012,1,Утеплення огороджувальних конструкцій,26-1-2,Улаштування системи скріпленої теплоізоляції (ССТІ),100 м2,True,4.028,4.0,0.0,0,3,382.66,0,4230.0,4612.66
Д.2.2,26,Теплоізоляційні роботи,ДСТУ Б Д.2.2-26:2012,1,Утеплення огороджувальних конструкцій,26-1-3,Утеплення горищних перекриттів,100 м2,True,106.616,3.5,0.0,0,2,10128.52,0,41100,51228.52
Д.2.2,26,Теплоізоляційні роботи,ДСТУ Б Д.2.2-26:2012,1,Утеплення огороджувальних конструкцій,26-1-4,Утеплення цоколів,100 м2,True,112.454,3.5,0.0,0,2,10683.13,0,41100,51783.13
Д.2.2,26,Теплоізоляційні роботи,ДСТУ Б Д.2.2-26:2012,2,Ізоляція трубопроводів і обладнання,26-2-1,Теплоізоляція трубопроводів діаметром до 50 мм,100 м,True,198.201,3.8,0.0,0,3,18829.1,0,56600,75429.1
Д.2.2,26,Теплоізоляційні роботи,ДСТУ Б Д.2.2-26:2012,2,Ізоляція трубопроводів і обладнання,26-2-2,Теплоізоляція трубопроводів діаметром до 100 мм,100 м,True,166.387,3.8,0.0,0,3,15806.76,0,56600,72406.76
Д.2.2,26,Теплоізоляційні роботи,ДСТУ Б Д.2.2-26:2012,2,Ізоляція трубопроводів і обладнання,26-2-3,Теплоізоляція обладнання,м2,True,1.375,3.5,0.0,0,2,130.62,0,411.0,541.62
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,1,Земляне полотно та основи,27-1-1,Улаштування піщаної основи,100 м3,True,4.367,4.0,0.0,0,3,414.87,0,4230.0,4644.87
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,1,Земляне полотно та основи,27-1-2,Улаштування щебеневої основи,100 м3,True,3.589,4.0,0.0,0,3,340.95,0,4230.0,4570.95
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,1,Земляне полотно та основи,27-1-3,Улаштування основи з відсіву,100 м3,True,3.784,4.0,0.0,0,3,359.48,0,4230.0,4589.48
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,2,Покриття,27-2-1,Улаштування покриття з асфальтобетону,1000 м2,True,4.125,4.0,0.0,0,3,391.88,0,4230.0,4621.88
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,2,Покриття,27-2-2,Улаштування покриття з бетонної плитки,100 м2,True,135.761,3.8,0.0,0,3,12897.3,0,53350,66247.3
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,2,Покриття,27-2-3,Улаштування покриття з тротуарної плитки,100 м2,True,135.097,3.8,0.0,0,3,12834.22,0,53350,66184.22
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,3,Бордюри та елементи благоустрою проїздів,27-3-1,Установлення бортових каменів,100 м,True,69.6,3.2,0.4,2,1,6656.0,410.0,27000,34066.0
Д.2.2,27,Автомобільні дороги,ДСТУ Б Д.2.2-27:2012,3,Бордюри та елементи благоустрою проїздів,27-3-2,Улаштування водостоків лоткових,100 м,True,3.725,4.0,0.0,0,3,353.88,0,4230.0,4583.88
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-1,Розбирання фундаментів бетонних,м3,True,7.106,3.5,0.6,2,2,741.07,996.0,3272.0,5009.07
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-2,Розбирання стін цегляних,м3,True,5.466,3.5,0.15,1,3,535.77,135.0,5433.96,6104.73
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-3,Розбирання перекриттів,100 м2,True,4.323,2.8,0.3,1,1,443.69,90.0,398.75,932.44
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-4,Розбирання перегородок,100 м2,True,57.941,3.5,0.15,1,2,5520.9,135.0,66480.0,72135.9
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,2,Посилення конструкцій,46-2-1,Посилення фундаментів,м3,True,10.486,3.8,2.0,1,1,1216.17,4400.0,15000.0,20616.17
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,2,Посилення конструкцій,46-2-2,Посилення стін і простінків,м3,True,10.658,3.8,2.0,1,1,1232.51,4400.0,15000.0,20632.51
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,2,Посилення конструкцій,46-2-3,Посилення перекриттів металевими балками,т,True,15.157,4.2,1.0,2,3,1549.91,1960.0,47450.0,50959.91
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,3,Прорізи в існуючих конструкціях,46-3-1,Пробивання прорізів у цегляних стінах,м2,True,5.56,3.5,0.15,1,3,544.7,135.0,5448.0,6127.7
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,3,Прорізи в існуючих конструкціях,46-3-2,Пробивання прорізів у бетонних стінах,м2,True,7.97,3.5,0.6,2,2,823.15,996.0,3272.0,5091.15
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,3,Прорізи в існуючих конструкціях,46-3-3,Закладання прорізів,м3,True,9.26,3.8,2.0,1,1,1099.7,4400.0,15000.0,20499.7
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,1,Підготовка території,47-1-1,Планування території під озеленення,100 м2,True,9.439,2.8,0.5,1,2,951.71,300.0,259.25,1510.96
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,1,Підготовка території,47-1-2,Влаштування рослинного ґрунту,100 м2,True,3.739,4.0,0.0,0,3,355.2,0,4230.0,4585.2
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,2,Посадка рослин,47-2-1,Посадка дерев із грудкою,шт,True,8.783,3.6,0.0,0,3,834.38,0,13595.0,14429.38
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,2,Посадка рослин,47-2-2,Посадка кущів,шт,True,1.679,2.8,0.0,0,2,159.5,0,570.0,729.5
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,2,Посадка рослин,47-2-3,Улаштування газонів звичайних,100 м2,True,3.929,4.0,0.0,0,3,373.25,0,4230.0,4603.25
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,2,Посадка рослин,47-2-4,Улаштування квітників,100 м2,True,3.555,4.0,0.0,0,3,337.73,0,4230.0,4567.73
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,3,Догляд за насадженнями,47-3-1,Полив насаджень,100 м2,True,60.439,3.2,0.4,2,1,5785.7,410.0,27000,33195.7
Д.2.2,47,Озеленення. Захисні лісонасадження. Багаторічні плодові насадження,ДСТУ Б Д.2.2-47:2012,3,Догляд за насадженнями,47-3-2,Підв'язування та формування дерев,шт,True,9.596,3.6,0.0,0,3,911.62,0,13595.0,14506.62
Д.2.3,7,"Компресорні машини, насоси та вентилятори",ДСТУ Б Д.2.3-7:2012,1,Монтаж насосів,7-1-1,Монтаж насосів консольних,шт,True,11.782,4.3,1.5,2,2,1284.29,2560.0,2000.0,5844.29
Д.2.3,7,"Компресорні машини, насоси та вентилятори",ДСТУ Б Д.2.3-7:2012,1,Монтаж насосів,7-1-2,Монтаж насосів заглибних,шт,True,12.538,4.3,1.5,2,2,1356.11,2560.0,2000.0,5916.11
Д.2.3,7,"Компресорні машини, насоси та вентилятори",ДСТУ Б Д.2.3-7:2012,1,Монтаж насосів,7-1-3,Монтаж насосних агрегатів,шт,True,10.175,4.3,1.5,2,2,1131.62,2560.0,2000.0,5691.62
Д.2.3,7,"Компресорні машини, насоси та вентилятори",ДСТУ Б Д.2.3-7:2012,2,Монтаж вентиляторів,7-2-1,Монтаж вентиляторів осьових,шт,True,9.93,4.1,0.0,0,2,943.35,0,20500.0,21443.35
