kompleks,zbirnyk,nazva_zbirnyka,dstu,grupa,nazva_grupy,shifr,nazva_normy,odynytsya,priorytet_prytulok,trud_lyud_god,seredniy_rozryad,mashynisty_lyud_god,kilkist_mashyn,kilkist_materialiv,vartist_trudu_uah,vartist_mashyn_uah,vartist_materialiv_uah,priami_vytraty_uah
Д.2.2,31,Аеродроми,ДСТУ Б Д.2.2-31:2012,1,Земляне полотно аеродромів,31-1-3,Улаштування дренажу аеродрому,1000 м3,False,15.875,3.2,0.0,0,1,1508.12,0,150.0,1658.12
Д.2.2,31,Аеродроми,ДСТУ Б Д.2.2-31:2012,2,Штучні покриття,31-2-1,Улаштування бетонного покриття ЗПС,1000 м2,False,17.569,3.2,0.0,0,1,1669.05,0,150.0,1819.05
Д.2.2,31,Аеродроми,ДСТУ Б Д.2.2-31:2012,2,Штучні покриття,31-2-2,Улаштування асфальтобетонного покриття руліжних доріжок,1000 м2,False,63.126,3.2,7.522,2,1,6824.39,4406.3,270.0,11500.69
Д.2.2,31,Аеродроми,ДСТУ Б Д.2.2-31:2012,2,Штучні покриття,31-2-3,Улаштування перонів,1000 м2,False,20.682,3.2,0.0,0,1,1964.79,0,150.0,2114.79
Д.2.2,31,Аеродроми,ДСТУ Б Д.2.2-31:2012,3,Аеродромна інфраструктура,31-3-1,Улаштування світлосигнального обладнання,компл,False,3.179,3.2,0.0,0,1,302.0,0,150.0,452.0
Д.2.2,31,Аеродроми,ДСТУ Б Д.2.2-31:2012,3,Аеродромна інфраструктура,31-3-2,Маркування покриттів,компл,False,2.617,3.2,0.0,0,1,248.62,0,150.0,398.62
Д.2.2,32,Трамвайні колії,ДСТУ Б Д.2.2-32:2012,1,Земляне полотно трамвайних колій,32-1-1,Розробка корит під трамвайну колію,100 м,False,24.289,2.8,0.5,1,2,2362.45,300.0,259.25,2921.7
Д.2.2,32,Трамвайні колії,ДСТУ Б Д.2.2-32:2012,1,Земляне полотно трамвайних колій,32-1-2,Улаштування баластної призми,100 м,False,28.269,3.2,0.0,0,1,2685.55,0,150.0,2835.55
Д.2.2,32,Трамвайні колії,ДСТУ Б Д.2.2-32:2012,2,Укладання трамвайних колій,32-2-1,Укладання рейок на дерев'яних шпалах,100 м,False,22.451,3.6,0.0,0,3,2132.85,0,13595.0,15727.85
Д.2.2,32,Трамвайні колії,ДСТУ Б Д.2.2-32:2012,2,Укладання трамвайних колій,32-2-2,Укладання рейок на залізобетонних шпалах,100 м,False,29.741,3.8,2.0,1,1,3045.39,4400.0,15000.0,22445.39
Д.2.2,32,Трамвайні колії,ДСТУ Б Д.2.2-32:2012,2,Укладання трамвайних колій,32-2-3,Укладання стрілочних переводів трамвайних,100 м,False,31.649,3.2,0.0,0,1,3006.66,0,150.0,3156.66
Д.2.2,32,Трамвайні колії,ДСТУ Б Д.2.2-32:2012,3,Опорядження колії,32-3-1,Заповнення міжрейкової колії,100 м,False,30.172,3.2,0.0,0,1,2866.34,0,150.0,3016.34
Д.2.2,32,Трамвайні колії,ДСТУ Б Д.2.2-32:2012,3,Опорядження колії,32-3-2,Улаштування покриття міжколії,100 м,False,33.596,3.2,0.0,0,1,3191.62,0,150.0,3341.62
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,1,Опори ЛЕП,33-1-1,Установлення залізобетонних опор ЛЕП до 10 кВ,шт,False,1.695,3.7,0.0,0,3,161.03,0,101.65,262.68
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,1,Опори ЛЕП,33-1-2,Установлення залізобетонних опор ЛЕП 35 кВ,шт,False,1.51,3.7,0.0,0,3,143.45,0,101.65,245.1
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,1,Опори ЛЕП,33-1-3,Установлення металевих опор ЛЕП,шт,False,1.693,3.7,0.0,0,3,160.84,0,101.65,262.49
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,1,Опори ЛЕП,33-1-4,Улаштування фундаментів під опори,шт,False,1.81,3.7,0.0,0,3,171.95,0,101.65,273.6
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,2,Проводи і троси,33-2-1,Підвішування проводів ЛЕП до 10 кВ,км,False,134.197,3.7,0.0,0,3,12748.72,0,10165,22913.72
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,2,Проводи і троси,33-2-2,Підвішування проводів ЛЕП 35 кВ і вище,км,False,128.278,3.7,0.0,0,3,12186.41,0,10165,22351.41
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,2,Проводи і троси,33-2-3,Підвішування грозозахисного троса,км,False,132.478,3.7,0.0,0,3,12585.41,0,10165,22750.41
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,3,Ізолятори і арматура,33-3-1,Установлення ізоляторів,шт / компл,False,1.565,3.7,0.0,0,3,148.67,0,101.65,250.32
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,3,Ізолятори і арматура,33-3-2,Установлення лінійної арматури,шт / компл,False,1.711,3.7,0.0,0,3,162.55,0,101.65,264.2
Д.2.2,33,Лінії електропередачі,ДСТУ Б Д.2.2-33:2012,3,Ізолятори і арматура,33-3-3,Улаштування заземлення опор,шт / компл,False,12.778,4.0,0.0,0,2,1213.91,0,2575,3788.91
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,1,Лінійні споруди зв'язку,34-1-1,Прокладання кабелів зв'язку в ґрунті,км,False,130.683,3.7,0.0,0,3,12414.88,0,10165,22579.88
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,1,Лінійні споруди зв'язку,34-1-2,Прокладання кабелів зв'язку в каналізації,км,False,171.96,3.8,0.0,0,3,16336.2,0,56600,72936.2
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,1,Лінійні споруди зв'язку,34-1-3,Підвішування кабелів зв'язку на опорах,км,False,129.006,3.7,0.0,0,3,12255.57,0,10165,22420.57
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,2,Антенно-щоглові споруди,34-2-1,Монтаж щогл і башт,шт,False,12.999,4.3,1.5,2,2,1399.9,1097.36,2000.0,4497.26
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,2,Антенно-щоглові споруди,34-2-2,Монтаж антенних пристроїв,шт,False,12.632,4.3,1.5,2,2,1365.04,1097.36,2000.0,4462.4
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,2,Антенно-щоглові споруди,34-2-3,Улаштування відтяжок і заземлення,шт,False,14.25,4.0,0.0,0,2,1353.75,0,2575,3928.75
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,3,Обладнання зв'язку і телебачення,34-3-1,Монтаж станційного обладнання зв'язку,компл,False,12.408,4.3,1.5,2,2,1343.76,1097.36,2000.0,4441.12
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,3,Обладнання зв'язку і телебачення,34-3-2,Монтаж обладнання радіомовлення,компл,False,11.108,4.3,1.5,2,2,1220.26,1097.36,2000.0,4317.62
Д.2.2,34,"Споруди зв'язку, радіомовлення і телебачення",ДСТУ Б Д.2.2-34:2012,3,Обладнання зв'язку і телебачення,34-3-3,Монтаж обладнання телебачення,компл,False,10.134,4.3,1.5,2,2,1127.73,1097.36,2000.0,4225.09
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,1,Проходка виробок,35-1-1,Проходка горизонтальних виробок,м3 / м,False,2.976,3.2,0.0,0,1,282.72,0,150.0,432.72
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,1,Проходка виробок,35-1-2,Проходка похилих виробок,м3 / м,False,2.702,3.2,0.0,0,1,256.69,0,150.0,406.69
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,1,Проходка виробок,35-1-3,Проходка вертикальних стволів,м3 / м,False,3.406,3.2,0.0,0,1,323.57,0,150.0,473.57
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,2,Кріплення виробок,35-2-1,Кріплення дерев'яне,м,False,8.033,3.6,0.0,0,3,763.13,0,13595.0,14358.13
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,2,Кріплення виробок,35-2-2,Кріплення металеве арочне,м,False,3.465,3.2,0.0,0,1,329.18,0,150.0,479.18
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,2,Кріплення виробок,35-2-3,Кріплення анкерне,м,False,2.701,3.2,0.0,0,1,256.6,0,150.0,406.6
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,2,Кріплення виробок,35-2-4,Торкрет-бетонне кріплення,м,False,3.11,3.2,0.0,0,1,295.45,0,150.0,445.45
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,3,Допоміжні гірничі роботи,35-3-1,Водовідлив,компл,False,2.672,3.2,0.0,0,1,253.84,0,150.0,403.84
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,3,Допоміжні гірничі роботи,35-3-2,Вентиляція виробок,компл,False,3.177,3.9,0.0,0,2,301.81,0,414.0,715.81
Д.2.2,35,Гірничопрохідницькі роботи,ДСТУ Б Д.2.2-35:2012,3,Допоміжні гірничі роботи,35-3-3,Транспортування породи,компл,False,2.545,3.2,0.0,0,1,241.78,0,150.0,391.78
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,1,Земляні конструкції гідротехнічних споруд,36-1-1,Відсипання гребель із ґрунту,1000 м3,False,10.592,3.2,0.0,0,1,1006.24,0,150.0,1156.24
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,1,Земляні конструкції гідротехнічних споруд,36-1-2,Улаштування дамб,1000 м3,False,10.166,3.2,0.0,0,1,965.77,0,150.0,1115.77
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,1,Земляні конструкції гідротехнічних споруд,36-1-3,Улаштування каналів у земляному руслі,1000 м3,False,13.497,3.2,0.0,0,1,1282.21,0,150.0,1432.21
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,2,Ущільнення і екрани,36-2-1,Пошарове ущільнення насипів,1000 м3 / 1000 м2,False,11.412,2.8,19.412,1,2,3219.46,11647.2,10065.01,24931.67
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,2,Ущільнення і екрани,36-2-2,Улаштування глиняних екранів,1000 м3 / 1000 м2,False,13.271,3.2,0.0,0,1,1260.75,0,150.0,1410.75
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,2,Ущільнення і екрани,36-2-3,Улаштування протифільтраційних завіс,1000 м3 / 1000 м2,False,11.313,3.2,0.0,0,1,1074.74,0,150.0,1224.74
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,3,Кріплення укосів,36-3-1,Кріплення укосів каменем,1000 м2,False,18.253,3.2,0.0,0,1,1734.04,0,150.0,1884.04
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,3,Кріплення укосів,36-3-2,Кріплення укосів залізобетонними плитами,1000 м2,False,18.344,3.2,0.0,0,1,1742.68,0,150.0,1892.68
Д.2.2,36,Земляні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-36:2012,3,Кріплення укосів,36-3-3,Одерновування укосів,1000 м2,False,21.708,3.2,0.0,0,1,2062.26,0,150.0,2212.26
Д.2.2,37,Бетонні та залізобетонні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-37:2012,1,Бетонні гідротехнічні конструкції,37-1-1,Улаштування бетонних масивів гребель,100 м3,False,438.399,3.2,33.84,0,1,45370.31,0,150.0,45520.31
Д.2.2,37,Бетонні та залізобетонні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-37:2012,1,Бетонні гідротехнічні конструкції,37-1-2,Улаштування залізобетонних стінок набережних,100 м3,False,402.52,3.2,30.252,0,1,41567.12,0,150.0,41717.12
Д.2.2,37,Бетонні та залізобетонні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-37:2012,1,Бетонні гідротехнічні конструкції,37-1-3,Улаштування водоскидних споруд,100 м3,False,114.484,3.2,0.0,0,1,10875.98,0,150.0,11025.98
Д.2.2,37,Бетонні та залізобетонні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-37:2012,2,Армування і опалубка гідроспоруд,37-2-1,Армування масивних конструкцій,т / 100 м2,False,7.627,3.5,0.6,2,2,790.56,426.66,3272.0,4489.22
Д.2.2,37,Бетонні та залізобетонні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-37:2012,2,Армування і опалубка гідроспоруд,37-2-2,Установлення опалубки гідротехнічної,т / 100 м2,False,12.607,3.8,0.0,0,3,1197.66,0,71.75,1269.41
Д.2.2,37,Бетонні та залізобетонні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-37:2012,3,Шви і ущільнення,37-3-1,Улаштування деформаційних швів,100 м,False,29.503,3.2,0.0,0,1,2802.78,0,150.0,2952.78
Д.2.2,37,Бетонні та залізобетонні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-37:2012,3,Шви і ущільнення,37-3-2,Улаштування водоупорних шпонок,100 м,False,33.434,3.2,0.0,0,1,3176.23,0,150.0,3326.23
Д.2.2,38,Кам'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-38:2012,1,Кам'яні гідротехнічні конструкції,38-1-1,Мурування підпірних стінок із каменю,м3,False,5.6,3.5,0.15,1,3,548.5,135.0,5454.0,6137.5
Д.2.2,38,Кам'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-38:2012,1,Кам'яні гідротехнічні конструкції,38-1-2,Мурування оголовків водопропускних споруд,м3,False,4.809,3.5,0.15,1,3,473.36,135.0,5335.32,5943.68
Д.2.2,38,Кам'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-38:2012,1,Кам'яні гідротехнічні конструкції,38-1-3,Улаштування кам'яних відсипок,м3,False,3.404,3.2,0.0,0,1,323.38,0,150.0,473.38
Д.2.2,38,Кам'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-38:2012,2,Облицювання каменем,38-2-1,Облицювання укосів каменем,100 м2,False,166.983,3.9,0.0,0,3,15863.39,0,50300,66163.39
Д.2.2,38,Кам'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-38:2012,2,Облицювання каменем,38-2-2,Облицювання стінок набережних,100 м2,False,177.751,3.9,0.0,0,3,16886.35,0,50300,67186.35
Д.2.2,39,Металеві конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-39:2012,1,Металеві конструкції гідроспоруд,39-1-1,Монтаж затворів плоских,т,False,13.963,4.3,1.5,2,2,1491.48,1097.36,2000.0,4588.84
Д.2.2,39,Металеві конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-39:2012,1,Металеві конструкції гідроспоруд,39-1-2,Монтаж затворів сегментних,т,False,13.155,4.3,1.5,2,2,1414.72,1097.36,2000.0,4512.08
Д.2.2,39,Металеві конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-39:2012,1,Металеві конструкції гідроспоруд,39-1-3,Монтаж сміттєзатримувальних решіток,т,False,17.523,3.9,0.0,0,2,1664.68,0,414.0,2078.68
Д.2.2,39,Металеві конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-39:2012,1,Металеві конструкції гідроспоруд,39-1-4,Монтаж закладних частин,т,False,14.083,4.3,1.5,2,2,1502.88,1097.36,2000.0,4600.24
Д.2.2,39,Металеві конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-39:2012,2,Механізми і підйомники,39-2-1,Монтаж підйомних механізмів затворів,шт / т,False,13.298,4.3,1.5,2,2,1428.31,1097.36,2000.0,4525.67
Д.2.2,39,Металеві конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-39:2012,2,Механізми і підйомники,39-2-2,Монтаж металевих містків і огороджень,шт / т,False,15.651,4.2,1.0,2,3,1596.85,652.76,47450.0,49699.61
Д.2.2,40,Дерев'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-40:2012,1,Дерев'яні конструкції гідроспоруд,40-1-1,Улаштування дерев'яних шпунтових стінок,м3,False,9.788,3.6,0.0,0,3,929.86,0,13595.0,14524.86
Д.2.2,40,Дерев'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-40:2012,1,Дерев'яні конструкції гідроспоруд,40-1-2,Улаштування дерев'яних ростверків,м3,False,9.726,3.6,0.0,0,3,923.97,0,13595.0,14518.97
Д.2.2,40,Дерев'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-40:2012,1,Дерев'яні конструкції гідроспоруд,40-1-3,Улаштування дерев'яних ряжів,м3,False,9.542,3.6,0.0,0,3,906.49,0,13595.0,14501.49
Д.2.2,40,Дерев'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-40:2012,2,Дерев'яні елементи споруд,40-2-1,Улаштування настилів причалів,м2 / м3,False,2.689,3.2,0.0,0,1,255.46,0,150.0,405.46
Д.2.2,40,Дерев'яні конструкції гідротехнічних споруд,ДСТУ Б Д.2.2-40:2012,2,Дерев'яні елементи споруд,40-2-2,Улаштування відбійних брусів,м2 / м3,False,3.435,3.2,0.0,0,1,326.32,0,150.0,476.32
Д.2.2,41,Гідроізоляційні роботи в гідротехнічних спорудах,ДСТУ Б Д.2.2-41:2012,1,Гідроізоляція гідротехнічних споруд,41-1-1,Обмазувальна гідроізоляція бетонних поверхонь,100 м2,False,113.68,3.5,0.0,0,2,10799.6,0,20500,31299.6
Д.2.2,41,Гідроізоляційні роботи в гідротехнічних спорудах,ДСТУ Б Д.2.2-41:2012,1,Гідроізоляція гідротехнічних споруд,41-1-2,Обклеювальна гідроізоляція рулонними матеріалами,100 м2,False,110.862,3.5,0.0,0,2,10531.89,0,20500,31031.89
Д.2.2,41,Гідроізоляційні роботи в гідротехнічних спорудах,ДСТУ Б Д.2.2-41:2012,1,Гідроізоляція гідротехнічних споруд,41-1-3,Напилювана гідроізоляція,100 м2,False,101.817,3.5,0.0,0,2,9672.61,0,20500,30172.61
Д.2.2,41,Гідроізоляційні роботи в гідротехнічних спорудах,ДСТУ Б Д.2.2-41:2012,2,Спеціальна ізоляція,41-2-1,Улаштування асфальтових екранів,100 м2 / 100 м,False,66.255,3.2,0.4,2,1,6338.22,234.2,27000,33572.42
Д.2.2,41,Гідроізоляційні роботи в гідротехнічних спорудах,ДСТУ Б Д.2.2-41:2012,2,Спеціальна ізоляція,41-2-2,Ін'єкційна гідроізоляція швів,100 м2 / 100 м,False,111.298,3.5,0.0,0,2,10573.31,0,20500,31073.31
Д.2.2,41,Гідроізоляційні роботи в гідротехнічних спорудах,ДСТУ Б Д.2.2-41:2012,2,Спеціальна ізоляція,41-2-3,Улаштування дренажних систем споруд,100 м2 / 100 м,False,44.772,3.2,0.0,0,1,4253.34,0,150.0,4403.34
Д.2.2,42,Берегоукріплювальні роботи,ДСТУ Б Д.2.2-42:2012,1,Берегоукріплення,42-1-1,Кріплення берегів кам'яним накидом,100 м2 / м3,False,39.246,3.2,0.0,0,1,3728.37,0,150.0,3878.37
Д.2.2,42,Берегоукріплювальні роботи,ДСТУ Б Д.2.2-42:2012,1,Берегоукріплення,42-1-2,Кріплення берегів габіонами,100 м2 / м3,False,37.153,3.2,0.0,0,1,3529.53,0,150.0,3679.53
Д.2.2,42,Берегоукріплювальні роботи,ДСТУ Б Д.2.2-42:2012,1,Берегоукріплення,42-1-3,Кріплення берегів залізобетонними плитами,100 м2 / м3,False,40.53,3.2,0.0,0,1,3850.35,0,150.0,4000.35
Д.2.2,42,Берегоукріплювальні роботи,ДСТУ Б Д.2.2-42:2012,1,Берегоукріплення,42-1-4,Улаштування підпірних стінок берегових,100 м2 / м3,False,39.145,3.2,0.0,0,1,3718.78,0,150.0,3868.78
Д.2.2,42,Берегоукріплювальні роботи,ДСТУ Б Д.2.2-42:2012,2,Хвилеломи і буни,42-2-1,Улаштування хвилеломів,м3 / м,False,2.997,3.2,0.0,0,1,284.71,0,150.0,434.71
Д.2.2,42,Берегоукріплювальні роботи,ДСТУ Б Д.2.2-42:2012,2,Хвилеломи і буни,42-2-2,Улаштування бун,м3 / м,False,2.639,3.2,0.0,0,1,250.7,0,150.0,400.7
Д.2.2,42,Берегоукріплювальні роботи,ДСТУ Б Д.2.2-42:2012,2,Хвилеломи і буни,42-2-3,Улаштування пляжів штучних,м3 / м,False,3.206,3.2,0.0,0,1,304.57,0,150.0,454.57
Д.2.2,43,Судновозні колії стапелів та сліпів,ДСТУ Б Д.2.2-43:2012,1,Судновозні колії,43-1-1,Улаштування рейкових шляхів стапелів,м / шт,False,3.279,3.2,0.0,0,1,311.5,0,150.0,461.5
Д.2.2,43,Судновозні колії стапелів та сліпів,ДСТУ Б Д.2.2-43:2012,1,Судновозні колії,43-1-2,Улаштування рейкових шляхів сліпів,м / шт,False,3.336,3.2,0.0,0,1,316.92,0,150.0,466.92
Д.2.2,43,Судновозні колії стапелів та сліпів,ДСТУ Б Д.2.2-43:2012,1,Судновозні колії,43-1-3,Установлення опорних візків,м / шт,False,3.244,3.2,0.0,0,1,308.18,0,150.0,458.18
Д.2.2,43,Судновозні колії стапелів та сліпів,ДСТУ Б Д.2.2-43:2012,2,Механізми стапелів і сліпів,43-2-1,Монтаж лебідок і тягових пристроїв,шт / т,False,10.367,4.3,1.5,2,2,1149.87,1097.36,2000.0,4247.23
Д.2.2,43,Судновозні колії стапелів та сліпів,ДСТУ Б Д.2.2-43:2012,2,Механізми стапелів і сліпів,43-2-2,Монтаж металоконструкцій елінга,шт / т,False,11.107,4.3,1.5,2,2,1220.16,1097.36,2000.0,4317.52
Д.2.2,44,Підводнобудівельні (водолазні) роботи,ДСТУ Б Д.2.2-44:2012,1,Підводні будівельні роботи,44-1-1,Підводна розробка ґрунту,м3 / м2,False,9.314,2.8,0.5,1,2,939.83,300.0,259.25,1499.08
Д.2.2,44,Підводнобудівельні (водолазні) роботи,ДСТУ Б Д.2.2-44:2012,1,Підводні будівельні роботи,44-1-2,Підводне бетонування,м3 / м2,False,7.848,3.5,0.6,2,2,811.56,426.66,3272.0,4510.22
Д.2.2,44,Підводнобудівельні (водолазні) роботи,ДСТУ Б Д.2.2-44:2012,1,Підводні будівельні роботи,44-1-3,Підводне укладання каменю,м3 / м2,False,2.922,3.2,0.0,0,1,277.59,0,150.0,427.59
Д.2.2,44,Підводнобудівельні (водолазні) роботи,ДСТУ Б Д.2.2-44:2012,2,Водолазні роботи,44-2-1,Водолазне обстеження споруд,год / шт,False,2.922,3.2,0.0,0,1,277.59,0,150.0,427.59
Д.2.2,44,Підводнобудівельні (водолазні) роботи,ДСТУ Б Д.2.2-44:2012,2,Водолазні роботи,44-2-2,Підводне зварювання і різання,год / шт,False,3.307,3.2,0.0,0,1,314.17,0,150.0,464.17
Д.2.2,44,Підводнобудівельні (водолазні) роботи,ДСТУ Б Д.2.2-44:2012,2,Водолазні роботи,44-2-3,Підводний монтаж конструкцій,год / шт,False,13.646,4.3,1.5,2,2,1461.37,1097.36,2000.0,4558.73
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,1,Промислові печі,45-1-1,Мурування промислових печей шамотною цеглою,м3 / т,False,5.568,3.5,0.15,1,3,545.46,135.0,5449.2,6129.66
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,1,Промислові печі,45-1-2,Мурування склепінь печей,м3 / т,False,5.466,3.5,0.15,1,3,535.77,135.0,5433.96,6104.73
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,1,Промислові печі,45-1-3,Улаштування футеровок із вогнетривів,м3 / т,False,3.159,3.2,0.0,0,1,300.1,0,150.0,450.1
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,2,Димарі,45-2-1,Мурування цегляних димарів,м / м3,False,5.214,3.5,0.15,1,3,511.83,135.0,5396.16,6042.99
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,2,Димарі,45-2-2,Монтаж збірних залізобетонних димарів,м / м3,False,14.828,4.3,1.5,2,2,1573.66,1097.36,2000.0,4671.02
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,2,Димарі,45-2-3,Монтаж металевих димарів,м / м3,False,14.634,4.3,1.5,2,2,1555.23,1097.36,2000.0,4652.59
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,3,Допоміжні роботи печей,45-3-1,Установлення закладних деталей печей,компл,False,3.467,3.2,0.0,0,1,329.37,0,150.0,479.37
Д.2.2,45,Промислові печі і труби,ДСТУ Б Д.2.2-45:2012,3,Допоміжні роботи печей,45-3-2,Сушіння і розігрів печей,компл,False,3.435,3.2,0.0,0,1,326.32,0,150.0,476.32
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-1,Розбирання фундаментів бутових,м3,True,5.933,3.3,0.15,1,2,580.13,135.0,1781.0,2496.13
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-2,Розбирання фундаментів бетонних,м3,True,7.106,3.5,0.6,2,2,741.07,426.66,3272.0,4439.73
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-3,Розбирання стін цегляних,м3,True,5.466,3.5,0.15,1,3,535.77,135.0,5433.96,6104.73
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-4,Розбирання перекриттів дерев'яних,100 м2,True,37.707,3.6,0.0,0,3,3582.16,0,13595.0,17177.16
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-5,Розбирання перекриттів зі збірних плит,100 м2,True,51.632,2.8,0.3,1,1,4938.04,27.0,499.59,5464.63
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-6,Розбирання перегородок цегляних,100 м2,True,60.172,3.5,0.15,1,2,5732.84,135.0,66480.0,72347.84
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-7,Розбирання перегородок каркасних,100 м2,True,62.279,3.5,0.15,1,2,5933.01,135.0,66480.0,72548.01
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-8,Розбирання покрівель металевих,100 м2,True,45.408,4.2,1.0,2,3,4423.76,652.76,47450.0,52526.52
Д.2.2,46,Роботи при реконструкції будівель та споруд,ДСТУ Б Д.2.2-46:2012,1,Розбирання конструкцій,46-1-9,Демонтаж віконних і дверних блоків,100 м2,True,57.634,3.5,0.15,1,2,5491.73,135.0,66480.0,72106.73
